20820;-3.7177741007499367;48.52526883464472;1;1;0
20820;-3.547398968503532;48.75842086187691;1;1;0
20820;-3.5201748534350927;48.772656484083484;1;1;0
20820;-3.461953896582205;48.73444192160852;1;1;0
20820;-3.3097327831755035;48.815270367211376;1;1;0
20801;-3.074638854756802;47.57318314850828;0;0;0
20820;-2.5625230536985253;47.96441203661464;1;1;1
20820;-2.358070720667631;46.720825958695386;1;1;0
20820;-2.390963673456523;47.91670572382417;1;1;1
20820;-2.159167857406508;46.90777611194667;1;1;0
20801;-2.0706762080810184;47.67057091050836;1;1;0
20820;-1.914990413022901;46.69383229698203;1;0;0
20801;-1.8509981931058492;46.636377982573215;1;1;1
20820;-1.476729261664669;43.49263469519545;1;0;0
20801;-1.4694739020398113;43.494358041909884;1;1;1
20801;-1.4427172140955877;43.65041512020986;1;1;1
20801;-1.4404892567251106;43.666502945372834;1;1;1
20801;-1.4266565859879272;43.69296864426317;1;1;1
20801;-1.4165523710695007;43.66101679819689;1;1;1
20801;-1.384984973504251;43.76412437242529;1;1;0
20801;-1.3754271335980026;43.690915061786704;1;1;0
20801;-1.3102643310407738;43.756745079242656;1;1;0
20801;-1.6623042687142968;48.1125010151304;0;0;0
20801;-1.5397610240078525;47.20282809478918;1;1;1
20801;-1.1727017908232633;44.38201607903764;0;1;0
20801;-1.1640263339688426;44.64721583244857;1;1;1
20801;-1.131217495235063;44.46060802667026;1;1;1
20801;-1.0530790926105784;43.70222882375581;1;1;1
20801;-1.0507678915382246;43.710108707487805;1;1;1
20801;-1.118077772703342;45.51264546260109;1;1;1
20820;-1.2247167933861807;48.593791745005035;1;1;0
20801;-0.613070130229678;43.19359717223555;1;1;0
20801;-0.6979222101663533;44.83391958452206;1;1;1
20801;-0.6660649993559312;44.85544596051229;1;1;1
20801;-0.655809405729758;44.77542544047046;1;1;1
20801;-0.647640892470394;44.8314660070729;1;1;1
20801;-0.6198292707824173;44.79653385190946;1;1;1
20801;-0.6043091646091341;44.82768259494586;1;1;1
20801;-0.6031141720402874;44.821493694689636;0;1;1
20801;-0.5952776838458856;44.796603053525644;1;1;1
20801;-0.6533375997361507;45.73145194969209;1;1;1
20801;-0.5916842327699232;44.80553381271773;1;1;1
20801;-0.5902285547604561;44.852482497983345;1;1;1
20801;-0.5881930753877034;44.83867791938552;1;1;1
20801;-0.5853454784124577;44.835940060307756;1;1;1
20801;-0.5831813648952631;44.8409308747412;1;1;1
20801;-0.5803591113163759;44.869177433306064;1;1;1
20801;-0.6367539379608148;45.74683521310373;1;1;1
20801;-0.5774371119213486;44.84004381314538;1;1;1
20801;-0.5748195256387884;44.841308858812326;1;1;1
20801;-0.5739090441192788;44.82999143055497;1;1;1
20801;-0.5738484810463467;44.84356625193396;1;1;1
20820;-0.5638375363296322;44.77626834916275;1;0;0
20801;-0.5688174406952098;44.87442505478458;1;1;1
20801;-0.559402372204453;44.82990826849475;1;1;1
20801;-0.558634329306006;44.838972400701145;1;1;1
20801;-0.5616127895469958;44.89730519874823;0;0;0
20801;-0.7076807892631425;47.6296840930535;0;0;1
20801;-0.5231482371880393;44.8794441924283;1;1;1
20820;-0.7544928361869551;49.34435022314798;1;1;0
20820;-0.4247801166256607;45.01057572629129;1;0;0
20801;-0.42389384138178454;45.008340934992944;1;1;1
20801;-0.45766822662878875;46.32453209470234;1;1;1
20820;-0.38279618687214256;46.34135421460921;1;0;0
20820;-0.3281888315118993;45.69612621398651;1;0;0
20801;-0.2552291549704088;44.91160330703569;1;1;0
20820;-0.230872787670065;45.32417832996727;1;1;0
20820;-0.20581212244134708;45.22285911877595;1;1;0
20820;-0.1416504544067582;44.88813063686686;1;1;0
20801;-0.39269746566093217;49.18052156866818;1;1;1
20820;0.07875000821922268;43.23198466546202;1;0;0
20820;0.09704053812708523;44.393255511821025;1;1;0
20820;0.07448036937112881;45.68391221566151;1;1;1
20820;0.15694592790331036;44.506668872788595;1;1;0
